sim_id,split,tendon_l1,visco_g1,visco_t1,ramp_time,mse,rmse,mae,max_ae,peak_true,peak_pred,peak_abs_err,final_true,final_pred,final_abs_err
full_v2_044,test,3.0,0.6000000238418579,0.30000001192092896,0.4000000059604645,4.789180093212053e-05,0.006920390229757317,0.005820571910589933,0.013919949531555176,0.6393111944198608,0.6285926103591919,0.010718584060668945,0.3933756947517395,0.3897687494754791,0.003606945276260376
full_v2_052,test,3.0,0.75,0.10000000149011612,0.4000000059604645,4.474975139601156e-05,0.006689525498569503,0.005695791449397802,0.011472538113594055,0.38921719789505005,0.3860950171947479,0.003122180700302124,0.22224174439907074,0.21787500381469727,0.004366740584373474
full_v2_062,test,3.0,0.75,0.4000000059604645,0.20000000298023224,8.251312101492658e-05,0.009083673321675905,0.007926840335130692,0.021906495094299316,0.7277278304100037,0.7058213353157043,0.021906495094299316,0.29554277658462524,0.2987039387226105,0.0031611621379852295
full_v2_064,test,3.0,0.75,0.4000000059604645,0.4000000059604645,5.600802614935674e-05,0.007483851023995383,0.00632083136588335,0.015370428562164307,0.6339500546455383,0.618579626083374,0.015370428562164307,0.3190666735172272,0.3202956020832062,0.001228928565979004
full_v2_065,test,4.0,0.30000001192092896,0.10000000149011612,0.10000000149011612,9.442618465982378e-05,0.009717313654494424,0.008194350637495518,0.020519256591796875,1.0076076984405518,0.9884263873100281,0.01918131113052368,0.8000408411026001,0.7811619639396667,0.01887887716293335
full_v2_077,test,4.0,0.30000001192092896,0.4000000059604645,0.10000000149011612,9.72738052951172e-05,0.009862748364179084,0.006742777302861214,0.030790090560913086,1.0859079360961914,1.0551178455352783,0.030790090560913086,0.8314857482910156,0.8226357698440552,0.00884997844696045
full_v2_087,test,4.0,0.44999998807907104,0.20000000298023224,0.30000001192092896,8.133387746056542e-05,0.009018529672877139,0.007375278510153294,0.0194186270236969,0.8961191177368164,0.8787188529968262,0.017400264739990234,0.6435191035270691,0.6392738819122314,0.0042452216148376465
full_v2_089,test,4.0,0.44999998807907104,0.30000001192092896,0.10000000149011612,0.00013460993068292737,0.01160215198499517,0.010013925842940807,0.02737557888031006,1.0523542165756226,1.0249786376953125,0.02737557888031006,0.6574556231498718,0.6500272154808044,0.007428407669067383
full_v2_090,test,4.0,0.44999998807907104,0.30000001192092896,0.20000000298023224,0.0001051611834554933,0.010254812697240906,0.008860207162797451,0.020604729652404785,0.9963270425796509,0.9771562814712524,0.019170761108398438,0.6619296669960022,0.6588042378425598,0.003125429153442383
full_v2_098,test,4.0,0.6000000238418579,0.10000000149011612,0.20000000298023224,0.00012040168803650886,0.010972770299086228,0.00960439071059227,0.01775944232940674,0.7645757794380188,0.7468163371086121,0.01775944232940674,0.4663715958595276,0.4566086530685425,0.009762942790985107
full_v2_100,test,4.0,0.6000000238418579,0.10000000149011612,0.4000000059604645,6.678222416667268e-05,0.008172039168204756,0.00708092050626874,0.015279710292816162,0.6395953297615051,0.631866455078125,0.007728874683380127,0.4667852222919464,0.45833146572113037,0.00845375657081604
full_v2_110,test,4.0,0.6000000238418579,0.4000000059604645,0.20000000298023224,8.779652853263542e-05,0.009369980177814435,0.007740415167063475,0.021619737148284912,0.9900059700012207,0.9683862328529358,0.021619737148284912,0.5428878664970398,0.5362727046012878,0.006615161895751953
full_v2_135,test,5.0,0.30000001192092896,0.20000000298023224,0.30000001192092896,0.00010793011460918933,0.010388941938868912,0.007632967084646225,0.026498407125473022,1.1980193853378296,1.1820683479309082,0.015951037406921387,0.9956609010696411,0.9882031679153442,0.007457733154296875
full_v2_136,test,5.0,0.30000001192092896,0.20000000298023224,0.4000000059604645,0.00013167258293833584,0.011474867447527915,0.008206009864807129,0.02721133828163147,1.1648253202438354,1.1545201539993286,0.010305166244506836,0.9982132315635681,0.9903285503387451,0.007884681224822998
full_v2_139,test,5.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.00012001774302916601,0.0109552609749456,0.008359107188880444,0.027418792247772217,1.2417607307434082,1.227292537689209,0.014468193054199219,1.0147277116775513,1.0102397203445435,0.0044879913330078125
full_v2_147,test,5.0,0.44999998807907104,0.10000000149011612,0.30000001192092896,0.00013554940233007073,0.011642568545216761,0.009786535985767841,0.024140387773513794,0.9864033460617065,0.978324294090271,0.008079051971435547,0.7865520119667053,0.7759868502616882,0.01056516170501709
full_v2_154,test,5.0,0.44999998807907104,0.30000001192092896,0.20000000298023224,0.00013931977446191013,0.011803379789785217,0.010047310031950474,0.0261266827583313,1.2280319929122925,1.2076455354690552,0.020386457443237305,0.8201040029525757,0.8142015933990479,0.005902409553527832
full_v2_158,test,5.0,0.44999998807907104,0.4000000059604645,0.20000000298023224,0.00013710206258110702,0.011709058996397063,0.009922036901116371,0.02617618441581726,1.260370135307312,1.238455891609192,0.021914243698120117,0.855230450630188,0.8523551821708679,0.0028752684593200684
full_v2_160,test,5.0,0.44999998807907104,0.4000000059604645,0.4000000059604645,0.00014543907309416682,0.012059812315876512,0.009266908280551434,0.027399718761444092,1.1721792221069336,1.1619186401367188,0.010260581970214844,0.8771917223930359,0.8726488351821899,0.004542887210845947
full_v2_165,test,5.0,0.6000000238418579,0.20000000298023224,0.10000000149011612,0.0001692575024208054,0.013009900169517266,0.011226381175220013,0.03208518028259277,1.2203342914581299,1.188249111175537,0.03208518028259277,0.5877808928489685,0.5718357563018799,0.015945136547088623
full_v2_174,test,5.0,0.6000000238418579,0.4000000059604645,0.20000000298023224,0.00011352477304171771,0.010654800469352662,0.008576057851314545,0.025640428066253662,1.220341444015503,1.196806788444519,0.023534655570983887,0.674444317817688,0.6627675294876099,0.011676788330078125
full_v2_192,test,5.0,0.75,0.4000000059604645,0.4000000059604645,0.00012253366003278643,0.01106949231142903,0.008371270261704922,0.024792969226837158,1.031760811805725,1.0150641202926636,0.016696691513061523,0.528917670249939,0.5255926847457886,0.0033249855041503906
full_v2_210,test,6.0,0.44999998807907104,0.10000000149011612,0.20000000298023224,0.0001948251883732155,0.013957979380025444,0.012034520506858826,0.02948930859565735,1.2519186735153198,1.2359141111373901,0.016004562377929688,0.9353756308555603,0.9187172055244446,0.016658425331115723
full_v2_215,test,6.0,0.44999998807907104,0.20000000298023224,0.30000001192092896,0.00015201953647192568,0.012329620289040765,0.0094955675303936,0.029561340808868408,1.310849905014038,1.289365530014038,0.021484375,0.9484186172485352,0.9380223155021667,0.010396301746368408
full_v2_222,test,6.0,0.44999998807907104,0.4000000059604645,0.20000000298023224,0.00017741959891282022,0.013319894853669837,0.011108499020338058,0.03208351135253906,1.491237998008728,1.4700912237167358,0.021146774291992188,1.0170756578445435,1.0117758512496948,0.005299806594848633
full_v2_224,test,6.0,0.44999998807907104,0.4000000059604645,0.4000000059604645,0.00021772444597445428,0.014755488672844905,0.011151893064379692,0.03356647491455078,1.3882064819335938,1.3795751333236694,0.008631348609924316,1.0429233312606812,1.0361177921295166,0.006805539131164551
full_v2_236,test,6.0,0.6000000238418579,0.30000001192092896,0.4000000059604645,0.00019809910736512393,0.01407476846577321,0.010788184590637684,0.031977176666259766,1.2337936162948608,1.2247205972671509,0.009073019027709961,0.7726240754127502,0.7594084143638611,0.01321566104888916
full_v2_250,test,6.0,0.75,0.30000001192092896,0.20000000298023224,0.00014234254194889218,0.011930739371425905,0.009107815101742744,0.02998065948486328,1.3340381383895874,1.307358741760254,0.026679396629333496,0.513103723526001,0.4980502724647522,0.01505345106124878
